source_name,destination_name,route_type,median_delay_ratio,avg_delay_ratio,total_delay,avg_actual_time,avg_osrm_time,trip_count,sla_breach_count
Angul_Central_I_2 (Orissa),Sonepur_BrezeDPP_D (Orissa),Carting,1.7347799259563965,1.6732570562887281,677.0,127.35714285714286,79.0,1,14
Mundakayam_Central_D_1 (Kerala),Karukachal_MnimlaRd_D (Kerala),Carting,1.9642857142857144,2.013402505069172,675.0,53.791666666666664,25.666666666666668,8,24
Kopargaon_NkshtrPz_D (Maharashtra),Vaijiapur_YeolaRD_D (Maharashtra),Carting,1.6833333333333333,1.9743392859153728,674.0,37.111111111111114,18.38888888888889,12,35
Ariyalur_Kmrajngr_D (Tamil Nadu),Jayamkondan_Chithbrm_D (Tamil Nadu),FTL,1.7488505747126437,1.6622838750964821,674.0,50.588235294117645,30.764705882352942,17,27
Gudivada_GvrCompx_D (Andhra Pradesh),Machilipatnam_DC (Andhra Pradesh),FTL,1.7623529411764705,1.8071542796280313,673.0,38.73684210526316,21.026315789473685,19,38
Jaipur_Central_I_7 (Rajasthan),Chaksu_TonkRoad_D (Rajasthan),Carting,1.9403508771929825,2.257865487195983,671.0,38.1,15.733333333333333,10,27
Thamarassery_Chungam_D (Kerala),SultnBthry_Kollgpra_D (Kerala),FTL,1.670508474576271,1.6499407013386478,671.0,71.58333333333333,43.625,12,24
Nanded_Aswningr_I (Maharashtra),Udgir_NlgaonRd_D (Maharashtra),Carting,2.2716103554190434,2.30765358605375,668.0,114.9,48.1,1,10
Bareli_SourvDPP_D (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),FTL,2.2745215311004783,2.1870452194700314,667.0,149.125,65.75,2,8
Deoria_CCRoad_D (Uttar Pradesh),Salempur_Banjaria_D (Uttar Pradesh),FTL,1.8575,2.2903450909349248,667.0,50.666666666666664,22.875,13,24
Cochin_PanditRd_D (Kerala),Aluva_Peedika_H (Kerala),Carting,1.9045454545454545,2.3432687424150456,667.0,49.375,21.583333333333332,8,24
Warangal_HunterRd_I (Telangana),Ghanpur_Palakrty_D (Telangana),FTL,2.0,2.0392717092262,665.0,38.5,18.941176470588236,17,34
Muzaffrpur_Bbganj_I (Bihar),Kanti_Central_DPP_2 (Bihar),Carting,3.585714285714286,3.478160173160173,663.0,31.1,9.0,15,30
Kumbakonam_Mettu_DC (Tamil Nadu),Mylduthuri_Thiruviz_D (Tamil Nadu),FTL,2.301994301994302,2.3556629845329535,663.0,52.36363636363637,22.227272727272727,11,22
Vellore_GndhiNgr_IP (Tamil Nadu),Arani_KrthiKyn_D (Tamil Nadu),FTL,1.8099798387096775,1.84649229647552,663.0,50.857142857142854,27.178571428571427,14,28
Mumbai_MhimWest_C (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),Carting,2.7916666666666665,3.0947547822547823,662.0,40.625,13.041666666666666,15,24
Kalwakurthy_VidyaNGR_D (Telangana),Devarakonda_DindiRD_D (Telangana),FTL,2.1714285714285713,2.2156888209829386,661.0,60.4,27.35,8,20
Jaipur_Bhankrot_DC (Rajasthan),Jaipur_Central_I_7 (Rajasthan),Carting,9.161764705882353,10.394374416433239,661.0,183.25,18.0,3,4
Hura_Central_D_1 (West Bengal),Purulia_GariDPP_D (West Bengal),FTL,1.7182539682539684,2.092442775089834,660.0,41.46666666666667,19.466666666666665,15,30
Muzaffrpur_Bbganj_I (Bihar),Sheohar_Ward9DPP_D (Bihar),FTL,1.3225806451612903,1.3539850903978667,659.0,65.28205128205128,48.38461538461539,13,35
Falna_SbhRDDPP_D (Rajasthan),MarwarJn_SndbrDPP_D (Rajasthan),FTL,1.9390243902439024,2.0966737266598336,658.0,122.3,56.5,3,10
Irinjlkuda_Greens_D (Kerala),Aluva_Peedika_H (Kerala),Carting,1.587878787878788,1.687415733565901,658.0,43.888888888888886,25.61111111111111,9,36
Vellore_GndhiNgr_IP (Tamil Nadu),Ranipet_MBTRd_DC (Tamil Nadu),FTL,2.9523809523809526,4.643262987012987,657.0,104.25,22.125,8,8
Silchar_Sirikona_H (Assam),Hailakandi_kalibari_D (Assam),FTL,2.5852272727272725,2.834852308018069,656.0,63.375,22.375,13,16
Delhi_Airport_H (Delhi),Agra_Idgah_L (Uttar Pradesh),FTL,2.0399234345091606,2.0839340206140196,655.0,162.75,80.875,1,8
Bengaluru_Kadugodi_D (Karnataka),Hoskote_DC (Karnataka),Carting,2.6666666666666665,2.787865137865138,655.0,27.81081081081081,10.108108108108109,20,37
Karur (Tamil Nadu),Dindigul_Central_D_1 (Tamil Nadu),FTL,1.6181818181818182,1.6252204952599858,654.0,62.55555555555556,38.333333333333336,9,27
Khammam_NSTRoad_I (Telangana),Tallada_PtrlBunk_D (Telangana),FTL,2.7976190476190474,2.742436791603458,653.0,57.05555555555556,20.77777777777778,9,18
Villupuram_Thirumtr_IP (Tamil Nadu),Panruti_GandhiRd_D (Tamil Nadu),Carting,2.0,2.0503687670354336,652.0,34.19444444444444,16.083333333333332,14,36
Bhadrachalam_ITDARd_D (Telangana),Manuguru_AskNagar_D (Telangana),FTL,1.6107994389901823,1.6289196196712732,651.0,43.973684210526315,26.842105263157894,19,36
Dibrugarh_Bokule_H (Assam),Namsai_HelipadRD_D (Arunachal Pradesh),Carting,2.288157894736842,2.286779969125567,650.0,115.6,50.6,1,10
Achrol_BgwriDPP_D (Rajasthan),Jaipur_Hub (Rajasthan),FTL,1.9782608695652173,2.208100501950226,650.0,61.0,28.5,10,20
Gorakhpur_Matriprm_IP (Uttar Pradesh),Anandnagar_LohiaDPP_D (Uttar Pradesh),Carting,1.7407407407407407,2.1737857821191153,648.0,52.23809523809524,21.38095238095238,5,21
Karnal (Haryana),Panipat_PC (Haryana),FTL,3.25,5.708216947597753,648.0,156.0,26.4,3,5
Melur_MduraiRD_D (Tamil Nadu),Madurai_Kappalur_H (Tamil Nadu),FTL,1.737037037037037,1.6920752618302826,647.0,61.07692307692308,36.19230769230769,13,26
Anakapalle_Kothuru_D (Andhra Pradesh),Narsiptnm_Wardno8_D (Andhra Pradesh),Carting,2.0,2.0470068113226008,646.0,51.68,25.84,5,25
Rayadurgam_RailGate_D (Andhra Pradesh),Kalyandurg_Shankrpa_D (Andhra Pradesh),FTL,1.6666666666666667,1.623474684972318,645.0,46.25,28.333333333333332,18,36
Ranchi_Hub (Jharkhand),Phusro_RhmgjDPP_D (Jharkhand),Carting,2.037037037037037,2.196361640074704,644.0,126.44444444444444,54.888888888888886,1,9
Udaipur_Mangri_I (Rajasthan),Bhilwara_DC (Rajasthan),FTL,2.6560606060606062,2.4093222566906776,644.0,176.33333333333334,69.0,1,6
Guskhara_Itachnda_D (West Bengal),Nanoor_Central_DPP_1 (West Bengal),FTL,3.9536796536796537,4.159716209716209,643.0,141.16666666666666,34.0,3,6
Pachora_PcrrdDPP_D (Maharashtra),Dhule_MIDCAvdn_I (Maharashtra),Carting,10.552238805970148,10.552238805970148,640.0,707.0,67.0,1,1
Bhandara_RjnaiDPP_D (Maharashtra),Bhandara_KaremDPP_D (Maharashtra),Carting,1.6214285714285714,1.9594639536260832,640.0,36.94444444444444,19.166666666666668,12,34
Chitradurga_DC (Karnataka),Davangere_Central_I_1 (Karnataka),FTL,1.5684754521963824,1.6491702075190604,639.0,53.46666666666667,32.166666666666664,10,30
Bangalore_Nelmngla_H (Karnataka),Davangere_Central_I_1 (Karnataka),FTL,1.5769230769230769,1.5773127333989982,639.0,160.54545454545453,102.45454545454545,1,11
Guna_HnumnDPP_D (Madhya Pradesh),Ashokngr_Bypassrd_D (Madhya Pradesh),FTL,1.7863247863247862,1.8874805596341604,637.0,60.04545454545455,31.09090909090909,11,22
Shrirampur_DavkharRd_D (Maharashtra),Shirdi_SaiBansi_D (Maharashtra),Carting,1.75,1.7656745455222767,636.0,37.0,20.692307692307693,13,38
Shillong (Meghalaya),Guwahati_Hub (Assam),FTL,1.9803921568627452,2.278726527439689,636.0,216.2,89.0,1,4
Silchar_Sirikona_H (Assam),Dharmanagr_Ranakant_D (Tripura),FTL,3.945887445887446,3.882943722943723,635.0,212.0,53.25,1,4
Pandharpur_RajCmplx_D (Maharashtra),Atapadi_Vidyangr_D (Maharashtra),Carting,1.485837922895358,1.547616655349283,633.0,52.27777777777778,34.69444444444444,6,36
Thiruvarur_Bypasrd_D (Tamil Nadu),Thirthurpondi_Madaprum_D (Tamil Nadu),Carting,1.6818181818181819,1.6473864274550774,633.0,31.274509803921568,18.862745098039216,17,48
Badnaur_BhmrdDPP_D (Rajasthan),Bijainagar_Central_DPP_1 (Rajasthan),FTL,4.094474153297682,4.30919879913688,632.0,131.0,25.666666666666668,3,6
Sankaramangalam_Central_D_1 (Kerala),Shoranur_KdrShrRd_D (Kerala),Carting,2.591666666666667,2.5859339889802078,632.0,36.892857142857146,14.321428571428571,14,28
Ajmer_FoySGRRD_I (Rajasthan),Kishangarh_Central_D_2 (Rajasthan),FTL,2.087037037037037,2.271915608757714,631.0,50.77272727272727,22.09090909090909,11,22
Chhindwara_NagpurRd_D (Madhya Pradesh),Seoni_Kidwai_D (Madhya Pradesh),FTL,1.4638655462184875,1.5841385992093644,630.0,55.733333333333334,34.733333333333334,10,29
Karimnagar_KamnHbRD_I (Telangana),Hyderabad_Shamshbd_H (Telangana),FTL,2.0481927710843375,2.197383170985359,629.0,182.14285714285714,92.28571428571429,1,7
Gauribidanur_Gurukrpa_D (Karnataka),Tumkur_Veersagr_I (Karnataka),Carting,1.7888888888888888,2.060113304244868,628.0,81.64285714285714,36.785714285714285,2,14
Shirur_Central_DPP_3 (Maharashtra),Pune_Tathawde_H (Maharashtra),FTL,2.4412698412698415,2.523152709359606,628.0,132.0,53.5,2,8
Moranhat_TiloiDPP_D (Assam),Bokakhat_MlnprDPP_D (Assam),FTL,2.2285714285714286,2.3712728683083326,623.0,159.28571428571428,70.28571428571429,1,7
Nadiad_DC (Gujarat),Umreth_Dakor_DC (Gujarat),Carting,1.7041666666666666,1.8120657222383565,623.0,32.166666666666664,17.333333333333332,14,42
Sehore_Mangalam_D (Madhya Pradesh),Ashta_ShantiNg_D (Madhya Pradesh),FTL,1.8055555555555554,1.8325028750503134,622.0,46.03333333333333,25.3,15,30
Dibrugarh_Bokule_H (Assam),Chabua_CollgeRD_D (Assam),Carting,2.230769230769231,2.7283251231527093,622.0,32.93103448275862,11.482758620689655,10,29
Hassan_Pandrnga_I (Karnataka),Tiptur_YTRd_D (Karnataka),FTL,1.434782608695652,1.4288821202613675,620.0,58.303030303030305,39.515151515151516,11,29
Nandurbar_DhuleRd_D (Maharashtra),Shahada_Nandrbar_D (Maharashtra),FTL,2.2129032258064516,2.2345406053718837,620.0,56.25,25.25,10,20
Bengaluru_KGAirprt_HB (Karnataka),Kolar_Ambedkar_D (Karnataka),Carting,1.4868334430546413,1.5491646313245393,619.0,50.96666666666667,30.333333333333332,5,26
Ambah_MrenTirh_D (Madhya Pradesh),Bhind_BhrolDPP_D (Madhya Pradesh),FTL,2.0098039215686274,1.9708719583501602,618.0,72.83333333333333,38.5,6,18
Singrauli_Ward8DPP_D (Madhya Pradesh),Chopan_PreetDPP_D (Uttar Pradesh),FTL,1.8692307692307693,1.8513449068841483,617.0,104.91666666666667,53.5,4,12
Satna_Central_I_2 (Madhya Pradesh),Maihar_MngalDPP_D (Madhya Pradesh),FTL,3.0606060606060606,5.051515151515152,617.0,152.0,28.6,3,5
Uthangarai_RgstrOFC_D (Tamil Nadu),Ambur_Central_D_2 (Tamil Nadu),Carting,3.869565217391304,3.457681182841029,616.0,120.0,32.0,1,7
Panskura_Central_D_3 (West Bengal),Haldia_Central_D_2 (West Bengal),Carting,2.0734126984126986,2.0640468159866736,616.0,96.33333333333333,45.0,2,9
NOI_RPC (Delhi),Delhi_Airport_H (Delhi),Carting,5.1923076923076925,5.17957468280049,615.0,128.33333333333334,25.833333333333332,2,6
Noida_Sec-83_DC (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh),Carting,2.2142857142857144,2.516112572349895,614.0,35.06896551724138,13.89655172413793,18,29
Balotra_BsnoiHPL_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan),FTL,1.3764705882352941,1.3673171124674321,613.0,60.72222222222222,43.69444444444444,9,28
Ramagundam_Pdmavati_D (Telangana),Karimnagar_KamnHbRD_I (Telangana),FTL,1.9473684210526316,3.0868455245104545,613.0,102.66666666666667,34.55555555555556,3,9
Mehsana_Panchot_IP (Gujarat),Kadi_KaranNGR_D (Gujarat),FTL,1.4471153846153846,1.5301768159847233,612.0,48.80555555555556,31.805555555555557,18,36
Dhubri_Tetultol_D (Assam),Bilasipara_Wardno5_D (Assam),FTL,1.9545454545454546,2.0497691154539237,611.0,54.0,26.227272727272727,11,22
Sagardighi_UtBzrDPP_D (West Bengal),Baharampur_Chuanpur_I (West Bengal),Carting,2.526315789473684,2.7449737322802337,611.0,60.23529411764706,24.294117647058822,6,17
Sonipat_Kundli_H (Haryana),Panipat (Haryana),FTL,2.891025641025641,3.4643895530992306,610.0,136.66666666666666,35.0,2,6
Hospet (Karnataka),Sandur_WrdN1DPP_D (Karnataka),FTL,1.8095238095238095,2.3441448031303103,608.0,57.72222222222222,23.944444444444443,9,18
Coimbatore_ElngoNgr_C (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu),Carting,1.5,2.582003565677479,608.0,62.53333333333333,22.0,5,15
Agra_Central_D_3 (Uttar Pradesh),Kirauli_AchneraRD_D (Uttar Pradesh),Carting,2.125,2.1470716518600117,608.0,33.36363636363637,14.93939393939394,11,29
Gurgaon_Bilaspur_HB (Haryana),Bhiwani_DC (Haryana),FTL,2.0081092616303886,1.9511229415203186,607.0,126.9,66.2,2,10
Seoni_Kidwai_D (Madhya Pradesh),Mandla_Mharajpr_D (Madhya Pradesh),FTL,1.3111111111111111,1.251125465427887,604.0,93.77777777777777,71.4074074074074,6,18
Aranthangi_HsptlRod_D (Tamil Nadu),Karaikudi_Sbrmnprm_D (Tamil Nadu),FTL,1.5606060606060606,1.5835845167887537,604.0,51.375,32.5,16,32
Pandhurna_Mataward_D (Madhya Pradesh),Sausar_Central_DPP_1 (Madhya Pradesh),FTL,1.363756613756614,1.447530212595894,602.0,46.07142857142857,31.738095238095237,21,39
Channaraya_patna_D (Karnataka),Nagamangala_MandyaRD_D (Karnataka),FTL,1.7272727272727273,1.7276773152087168,602.0,59.208333333333336,34.125,12,24
Rajamundry_AtoNgrRd_I (Andhra Pradesh),Draksharamam_Anaipeta_D (Andhra Pradesh),FTL,1.96875,2.2944274205982116,602.0,85.5,35.333333333333336,6,12
Sagar_Bahreya_I (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),FTL,2.09375,2.053778009917401,600.0,164.71428571428572,79.0,1,7
Jassur_AadiDPP_D (Himachal Pradesh),Dalhousie_Banikhet_D (Himachal Pradesh),FTL,1.5035135135135134,1.4624238852579783,600.0,106.05555555555556,72.72222222222223,9,15
Aligarh_KhirByps_I (Uttar Pradesh),Delhi_Airport_H (Delhi),FTL,2.1137362637362638,2.280972926824646,600.0,187.0,87.0,1,6
Jewar_SJRoad_D (Uttar Pradesh),Anupshahar_DcntCLY_D (Uttar Pradesh),FTL,1.5168539325842696,1.4876310544722486,599.0,107.5625,70.125,4,15
Surat_Central_D_3 (Gujarat),Surat_Central_I_4 (Gujarat),Carting,6.090909090909091,7.204804345980817,598.0,99.28571428571429,13.857142857142858,4,7
Bijapur_Central_D_2 (Karnataka),Jath_Shivprsad_D (Maharashtra),FTL,2.2093023255813953,2.2883750662706435,598.0,72.06666666666666,32.2,5,15
Dharmanagr_Ranakant_D (Tripura),Agartala_Chmpmura_I (Tripura),FTL,2.725806451612903,2.5304577330103277,597.0,191.4,72.0,1,5
Mussoorie_BrlwgDPP_D (Uttarakhand),Dehradun (Uttarakhand),FTL,2.210526315789474,2.1648706314610204,597.0,74.53333333333333,34.733333333333334,15,15
Shahdol_Sohagpur_D (Madhya Pradesh),Dola_ChainDPP_D (Madhya Pradesh),FTL,1.435441370223979,1.4955607992070326,595.0,97.8125,60.625,4,8
Sankaran_Kovil_D (Tamil Nadu),Rajpalayam_AshkTalk_D (Tamil Nadu),FTL,1.6348484848484848,1.6874297164082417,595.0,42.73529411764706,25.235294117647058,17,34
Rajpura_DC (Punjab),Ludhiana_MilrGanj_HB (Punjab),FTL,2.230884109916368,2.1801756955276086,595.0,88.25,38.666666666666664,3,10
Sawantwadi_LaxmiNgr_D (Maharashtra),Kankavali_NrdawDPP_D (Maharashtra),FTL,2.5375,2.601975279935806,594.0,79.33333333333333,29.833333333333332,6,12
Udgir_NlgaonRd_D (Maharashtra),Degloor_Busstand_D (Maharashtra),Carting,3.0,3.004457716757969,593.0,74.91666666666667,25.5,2,12
Narnaul_DC (Haryana),Rewari_YuktiDPP_D (Haryana),FTL,1.6714285714285715,1.7354429431804996,592.0,52.38461538461539,29.615384615384617,13,26
Chennai_Chnglptu_DC (Tamil Nadu),Malemruvathur_Achipkam_D (Tamil Nadu),Carting,1.411764705882353,1.5700559267752388,591.0,34.673469387755105,22.612244897959183,13,28
Udgir_NlgaonRd_D (Maharashtra),Nanded_Aswningr_I (Maharashtra),Carting,1.7244897959183674,2.0243823898122932,589.0,102.4,43.5,1,10
Koppa_BMRd_D (Karnataka),Madikeri_MuthpTmp_D (Karnataka),FTL,1.85,1.966330537977397,588.0,38.483870967741936,19.516129032258064,16,31
Bijapur_KirtiNgr_D (Karnataka),Jath_Shivprsad_D (Maharashtra),FTL,2.3940217391304346,2.5146074871201205,588.0,81.5,32.5,4,12
Mandapeta_Mainrd_D (Andhra Pradesh),Kakinada_DC (Andhra Pradesh),FTL,1.4805194805194806,1.5145941046884042,585.0,56.36666666666667,36.86666666666667,15,27
Hyderabad_Shamshbd_H (Telangana),Hyderabad_Uppal_L (Telangana),Carting,2.443548387096774,2.546558138438005,585.0,53.27777777777778,20.77777777777778,6,18
Hyderabad_Tolichwk_L (Telangana),Hyderabad_Shamshbd_H (Telangana),Carting,2.15,3.364258087026966,585.0,65.25,16.5,6,11
Padrauna_BawliDPPP_D (Uttar Pradesh),Kaptanganj_Subshngr_D (Uttar Pradesh),FTL,2.264705882352941,2.334904474610357,584.0,39.26923076923077,16.807692307692307,13,26
Pune_Tathawde_H (Maharashtra),Ambegaon_Manchar_D (Maharashtra),Carting,2.2857142857142856,2.3855786943552904,581.0,74.61538461538461,29.923076923076923,3,13
Dhanbad_Kalynpur_I (Jharkhand),Madhupur_Sitarmrd_D (Jharkhand),FTL,1.8419972640218878,1.8016769888019628,580.0,112.41666666666667,64.08333333333333,4,12
Dholpur_GtRoad_D (Rajasthan),Gurgaon_Bilaspur_HB (Haryana),FTL,1.5217357625333086,1.4834391396799607,579.0,182.1,124.2,1,9
Chiraiyakot_KamalDPP_D (Uttar Pradesh),Varanasi_MahmurGj_IP (Uttar Pradesh),FTL,3.7066666666666666,3.5322395833333333,578.0,203.0,58.5,1,4
Vapi_IndEstat_I (Gujarat),Silvassa_Samrvrni_D (Dadra and Nagar Haveli),Carting,2.7142857142857144,2.6309923328305684,578.0,27.764705882352942,10.764705882352942,17,34
Palakonda_VadaiDPP_D (Andhra Pradesh),Srikakulam_Kuslpram_I (Andhra Pradesh),FTL,1.5217391304347827,1.5547621119181894,578.0,47.73529411764706,30.735294117647058,17,34
Narsapur_Xroad_D (Telangana),Kamareddy_Devenply_I (Telangana),FTL,1.8081494057724958,1.875619559044856,577.0,71.72222222222223,39.666666666666664,6,18
Mumbai_CotnGren_M (Maharashtra),Mumbai Hub (Maharashtra),Carting,4.497549019607844,4.209617860353155,576.0,63.666666666666664,15.666666666666666,6,12
Husnabad_Greenmkt_D (Telangana),Jammikunta_ConduDPP_D (Telangana),FTL,1.4854215918045703,1.5713529178958698,575.0,58.80769230769231,36.69230769230769,13,26
Sitarganj_SidculRd_D (Uttarakhand),Rudrapur_UdhamNgr_H (Uttarakhand),FTL,2.75,5.908536585365854,574.0,226.66666666666666,35.333333333333336,2,3
Vizag_Gajuwaka (Andhra Pradesh),Chodavaram_BaljiDPP_D (Andhra Pradesh),Carting,2.2222222222222223,2.461437405678174,574.0,58.5625,22.6875,4,16
Baraut_SrnprHwy_D (Uttar Pradesh),Shamli_KarnalRd_D (Uttar Pradesh),FTL,2.0,1.993399525669487,573.0,52.68181818181818,26.636363636363637,11,22
Dhule_MIDCAvdn_I (Maharashtra),Jalgaon_DC (Maharashtra),Carting,2.2872596153846154,2.4992346944210104,572.0,99.1,41.9,1,10
Hisar_IndstlAr_I (Haryana),Nohar_Central_DPP_2 (Rajasthan),FTL,2.5274725274725274,2.1245286825036103,571.0,204.0,89.8,1,4
Parvathipuram_Central_D_2 (Andhra Pradesh),Palakonda_VadaiDPP_D (Andhra Pradesh),FTL,1.4880952380952381,1.51254760392017,569.0,48.88235294117647,32.14705882352941,17,34
Bhilwara_DC (Rajasthan),Rajsamand_kankroli_D (Rajasthan),FTL,1.8461538461538463,1.873846153846154,568.0,121.8,65.0,5,10
Satna_Central_I_2 (Madhya Pradesh),Panna_Mohnprwa_D (Madhya Pradesh),FTL,2.2330994897959187,2.3634184069028996,565.0,85.33333333333333,38.25,3,12
Varanasi_MahmurGj_IP (Uttar Pradesh),MughalSarai_Central_D_2 (Uttar Pradesh),Carting,1.6,10.057142857142857,564.0,205.33333333333334,17.333333333333332,1,3
Kolhapur_Shivaji_I (Maharashtra),Nipani_AkkolRD_D (Karnataka),FTL,1.9990530303030303,2.081997597762759,563.0,52.6,24.45,10,20
Jaipur_NgrNigam_DC (Rajasthan),Jaipur_Central_I_7 (Rajasthan),Carting,2.642857142857143,3.7929617604617603,563.0,51.333333333333336,13.8,8,15
Dhanbad_Kalynpur_I (Jharkhand),Giridih_Shivalya_D (Jharkhand),FTL,1.7872340425531914,1.8593005413164723,562.0,79.73333333333333,42.266666666666666,5,15
Raichur_LSRoad_DC (Karnataka),Kurnool_AbbasNgr_I (Andhra Pradesh),FTL,3.345543345543345,3.2465811965811966,561.0,195.5,55.25,1,4
Rohtak (Haryana),Jind_DC (Haryana),FTL,2.3014705882352944,2.41783861183656,559.0,78.41666666666667,31.833333333333332,4,12
Mehsana_Panchot_IP (Gujarat),Vadnagar_BsstdDPP_D (Gujarat),FTL,1.6470588235294117,1.7291314631659902,559.0,50.19230769230769,28.692307692307693,13,26
Dharapuram_Techrcly_D (Tamil Nadu),Kangayam_Thvlrsrt_D (Tamil Nadu),Carting,1.3888888888888888,1.3710653263291743,559.0,30.476190476190474,21.603174603174605,16,52
Chodavaram_BaljiDPP_D (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Carting,2.2828947368421053,2.274066755810177,559.0,61.5625,26.625,4,16
Gokak_Bsavangr_D (Karnataka),Dharwad_Dc (Karnataka),FTL,2.00278293135436,2.0495185975847248,556.0,128.875,59.375,2,8
Nashik_TgrniaRD_I (Maharashtra),Shrirampur_DavkharRd_D (Maharashtra),Carting,2.078125,2.01765836265669,556.0,102.9090909090909,52.36363636363637,1,11
Dhaka_PchpkrRD_D (Bihar),Muzaffrpur_Bbganj_I (Bihar),FTL,3.115302642796249,3.2802923561235584,556.0,134.0,41.333333333333336,2,6
Ambala (Haryana),YamunaNagar_DC (Haryana),FTL,1.7765780730897012,1.8662080011499707,555.0,69.72222222222223,38.888888888888886,6,18
Haridwar (Uttarakhand),Rishikesh_DC (Uttarakhand),FTL,1.8397435897435899,2.164255804412393,553.0,56.22222222222222,25.5,18,18
Bengaluru_Peenya_IP (Karnataka),Bengaluru_Kengeri_IP (Karnataka),Carting,1.3009049773755657,1.4030464097423356,550.0,21.272727272727273,15.022727272727273,44,54
Varanasi_Central_H_4 (Uttar Pradesh),Bhadohi_Rajpura_D (Uttar Pradesh),FTL,16.714285714285715,16.714285714285715,550.0,585.0,35.0,1,1
Banswada_Menagrdn_D (Telangana),Yellareddy_JKRoad_D (Telangana),FTL,1.52,1.54352204438074,549.0,38.6,24.875,20,40
Bijnor_NaginaRd_D (Uttar Pradesh),Najibabad_KotdwrRD_D (Uttar Pradesh),FTL,1.8704453441295548,2.0211418503523766,549.0,45.25,22.375,12,24
Karnal (Haryana),Sonipat_Kundli_H (Haryana),FTL,1.8056603773584907,2.4256928353378204,548.0,146.66666666666666,55.333333333333336,2,6
Bangalore_Nelmngla_H (Karnataka),Chitradurga_DC (Karnataka),FTL,1.9204054503157195,1.9118949097308346,548.0,148.625,80.125,1,8
Bengaluru_Banshkri_DC (Karnataka),Bangalore_Nelmngla_H (Karnataka),Carting,1.7714285714285714,1.948182045484124,546.0,53.76190476190476,27.761904761904763,7,17
Teok_Wardno3_D (Assam),Jorhat_RicMilRd_D (Assam),Carting,15.085526315789474,15.085526315789474,545.0,292.0,19.5,2,2
Rajamundry_AtoNgrRd_I (Andhra Pradesh),Kakinada_DC (Andhra Pradesh),FTL,2.610169491525424,2.7568489500053297,545.0,137.83333333333334,47.0,2,6
Jaipur_Central_I_7 (Rajasthan),Jaipur_VarunCly_DC (Rajasthan),Carting,2.041666666666667,2.3688239229905896,543.0,26.416666666666668,11.333333333333334,18,36
Basta_Central_DPP_1 (Orissa),Kolkata_Dankuni_HB (West Bengal),FTL,1.7679824561403508,1.7496634209747286,543.0,157.5,89.625,1,8
Bagalkot_Sector4_D (Karnataka),Gadag_Cdosclrd_D (Karnataka),FTL,2.1630434782608696,2.0823371483907627,542.0,127.5,59.75,2,8
Vadodara (Gujarat),Dabhoi_Central_DPP_3 (Gujarat),Carting,1.6706766917293234,1.7160455951226388,541.0,43.107142857142854,23.785714285714285,7,25
Berhampore_Central_I_2 (West Bengal),Nowda_ArhamDPP_D (West Bengal),Carting,2.568907113567481,3.9916058310091858,540.0,202.25,67.25,1,3
Hanumangarh_DC (Rajasthan),Ganga Nagar_DC (Rajasthan),FTL,1.7541478129713424,1.7746981497788663,539.0,67.33333333333333,37.388888888888886,6,17
Badarpur_Konapara_D (Assam),Silchar_Sirikona_H (Assam),FTL,3.75,4.74708605664488,538.0,75.66666666666667,15.88888888888889,9,9
Chennai_Porur_DPC (Tamil Nadu),Chennai_Vepmpttu_DC (Tamil Nadu),Carting,1.8375,2.5496103475128242,538.0,43.45,16.55,10,20
Nandikotkr_UmarDPP_D (Andhra Pradesh),Atmakur_IndraNgr_D (Andhra Pradesh),FTL,1.9583333333333335,2.0380118325927823,537.0,43.875,21.5,12,24
Hyderabad_Shamshbd_H (Telangana),Hyderabad_Tolichwk_I (Telangana),Carting,1.753030303030303,1.7598047404540538,537.0,32.18421052631579,18.05263157894737,19,38
Bethamangala_FshryOFC_D (Karnataka),Bangarapet_KolarRd_D (Karnataka),Carting,1.8397435897435899,2.2636467398270805,537.0,33.92857142857143,14.75,14,28
Farrukhbad_Pnchlght_D (Uttar Pradesh),Shahabad_KDRoad_D (Uttar Pradesh),FTL,1.3333333333333333,1.2874452082847605,537.0,72.56666666666666,54.666666666666664,11,17
Chikodi_IndraNgr_D (Karnataka),Athani_VikrmMah_D (Karnataka),FTL,1.38,1.3768873355796023,536.0,62.0,44.13333333333333,10,25
Hapur_Swargash_D (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),Carting,2.541666666666667,2.6054770408163264,535.0,85.4,31.9,2,10
Bhiwadi DC (Rajasthan),Narnaul_DC (Haryana),FTL,2.6279178338001867,2.7452618868060044,535.0,108.625,41.75,2,8
Dhule_MIDCAvdn_I (Maharashtra),Nandurbar_DhuleRd_D (Maharashtra),FTL,1.8465909090909092,1.8981340657157721,534.0,93.25,48.75,3,12
Delhi_Airport_H (Delhi),GZB_Mohan_Nagar_DPC (Uttar Pradesh),Carting,1.964705882352941,1.9354073176970938,534.0,57.388888888888886,27.72222222222222,6,15
